"id","n","traits","Quadratic","Cubic","Briere","Schoolfield","quad_delta","cubic_delta","bri_delta","sch_delta","sch_best"
"3","10","photosynthesis",0.0975622258572946,-1.83991462691308,-0.730137776669513,-3.94906179570895,4.04662402156625,2.10914716879587,3.21892401903944,0,1
"4","7","photosynthesis",-12.6325033853648,-12.8847984362903,-15.0057898437407,7.00597557316093,2.3732864583759,2.1209914074504,0,22.0117654169016,0
"8","8","photosynthesis",-1.69612953410958,0.320934652467157,23.2765000104728,-3.89428118995863,2.19815165584905,4.21521584242579,27.1707812004314,0,1
"10","11","photosynthesis",68.3379550481693,70.7317830900342,68.6313005472622,70.7378657283895,0,2.39382804186489,0.293345499092894,2.39991068022019,0
"11","8","photosynthesis",-2.8588012306623,-9.65449791460693,-6.64506785245112,16.9398556599749,6.79569668394463,0,3.00943006215581,26.5943535745818,0
"13","14","photosynthesis",101.764188300486,80.5266802963056,87.9548743080791,77.9217455173823,23.8424427831037,2.60493477892329,10.0331287906968,0,1
"15","16","photosynthesis",71.1183663700179,67.2951992986681,86.9956012623128,75.7188541250578,3.8231670713498,0,19.7004019636447,8.42365482638971,0
"17","7","photosynthesis",24.8625894982906,16.9047223210514,11.4634020043392,17.1258596258183,13.3991874939514,5.4413203167122,0,5.6624576214791,0
"19","7","photosynthesis",9.77451952325146,9.26105520238198,20.0771007172666,13.0555835240827,0.513464320869479,0,10.8160455148846,3.79452832170072,0
"24","7","photosynthesis",18.1782262484881,7.23523375072081,36.0000305909471,24.9169292804838,10.9429924977673,0,28.7647968402263,17.681695529763,0
"26","6","photosynthesis",-31.8676527568013,-31.7304515159664,-31.1685725649954,-29.6338533658364,0,0.137201240834898,0.699080191805898,2.2337993909649,0
"29","8","photosynthesis",-46.2583907684142,-45.4009627831475,-44.261578273965,-45.6610045976011,0,0.857427985266703,1.9968124944492,0.597386170813103,1
"32","8","photosynthesis",-17.9967068403925,-23.7608568694731,-21.2358205921229,-20.3095818702124,5.7641500290806,0,2.5250362773502,3.4512749992607,0
"35","8","photosynthesis",-16.1213402679553,-14.0424020859152,-13.6300344030669,-11.7117496993827,0,2.0789381820401,2.4913058648884,4.4095905685726,0
"36","6","photosynthesis",-16.219265471454,-14.8762397172813,-13.2116899800849,-14.9129485718391,0,1.3430257541727,3.0075754913691,1.3063168996149,1
"38","8","photosynthesis",-19.1306203671827,-17.0884287849438,-18.9724625944943,-12.2708244357965,0,2.0421915822389,0.158157772688401,6.8597959313862,0
"41","8","photosynthesis",-22.4242201870188,-20.3649754422892,-18.8487565720541,-12.7421062984228,0,2.0592447447296,3.5754636149647,9.682113888596,0
"42","6","photosynthesis",-17.3078039800804,-47.0252522933548,-10.0365589240997,-30.2729021448805,29.7174483132744,0,36.9886933692551,16.7523501484743,0
"44","7","photosynthesis",-12.4695264892847,-10.5765401209004,-7.92121073673954,-10.0280462623362,0,1.8929863683843,4.54831575254516,2.4414802269485,0
"47","7","photosynthesis",-18.6456200009844,-16.715106234286,-11.2097173188901,-23.7756922125383,5.1300722115539,7.0605859782523,12.5659748936482,0,1
"53","6","photosynthesis",19.3968416127784,-5.50896288912468,38.79075378721,44.7307487731983,24.9058045019031,0,44.2997166763347,50.239711662323,0
"54","6","photosynthesis",16.7091222015199,15.1722297219087,35.1877566334155,43.4231561353786,1.5368924796112,0,20.0155269115068,28.2509264134699,0
"55","6","photosynthesis",16.1102439546774,17.8836863450001,41.7109905854345,46.0271477848305,0,1.7734423903227,25.6007466307571,29.9169038301531,0
"56","6","photosynthesis",25.8428598997208,7.87023916957504,31.5639388036386,37.2006351549335,17.9726207301458,0,23.6936996340636,29.3303959853585,0
"57","6","photosynthesis",28.2699887804278,4.87847906539344,29.5421534707717,40.0131203635372,23.3915097150344,0,24.6636744053783,35.1346412981438,0
"58","7","photosynthesis",32.6583053132028,-6.32570733868477,38.507713670556,48.0136908301822,38.9840126518876,0,44.8334210092408,54.339398168867,0
"59","7","photosynthesis",10.3280923370901,5.37145067148972,19.0993239380037,9.37554681978033,4.95664166560038,0,13.727873266514,4.00409614829061,0
"60","9","photosynthesis",35.8887738887461,18.3811730179304,41.1731108113556,52.6703469511418,17.5076008708157,0,22.7919377934252,34.2891739332114,0
"65","8","photosynthesis",12.1701312043815,14.2037987193062,49.6920803400674,52.9338912219478,0,2.0336675149247,37.5219491356859,40.7637600175663,0
"66","6","photosynthesis",-0.705102077433622,0.948480831927306,39.0810967065428,19.9564909186741,0,1.65358290936093,39.7861987839764,20.6615929961077,0
"68","6","photosynthesis",15.9954331784362,-1.30803861127556,37.3115569519075,40.3918489245207,17.3034717897118,0,38.6195955631831,41.6998875357963,0
"69","6","photosynthesis",14.3455178107504,15.8614621986783,34.7636775218385,40.1144203782801,0,1.5159443879279,20.4181597110881,25.7689025675297,0
"70","6","photosynthesis",24.5393646850287,14.5859104869455,35.2299600853428,28.8156878217217,9.9534541980832,0,20.6440495983973,14.2297773347762,0
"71","7","photosynthesis",11.7797128098049,13.7133949835283,40.4743441958229,26.6676009100431,0,1.9336821737234,28.694631386018,14.8878881002382,0
"72","7","photosynthesis",16.202669599079,18.0347217849256,42.0427157667529,45.353879687536,0,1.8320521858466,25.8400461676739,29.151210088457,0
"74","7","photosynthesis",18.2659734709341,14.7511677702748,45.3988304376591,22.5772343489897,3.5148057006593,0,30.6476626673843,7.8260665787149,0
"75","6","photosynthesis",9.56030368468418,3.22666456486435,35.7212094289963,25.1463748064751,6.33363911981983,0,32.494544864132,21.9197102416108,0
"76","9","photosynthesis",15.3750868209653,12.3190211289274,23.7405817138707,35.9048056709079,3.0560656920379,0,11.4215605849433,23.5857845419805,0
"77","7","photosynthesis",13.9034721892847,2.40498089297524,24.0988796193307,-5.85103901052338,19.7545111998081,8.25601990349862,29.9499186298541,0,1
"80","7","photosynthesis",35.5230747464643,35.0155675023151,48.8689418349303,43.5030789548089,0.507507244149203,0,13.8533743326152,8.4875114524938,0
"81","7","photosynthesis",46.2655950602863,35.889415449563,35.3294557942938,47.4757436592148,10.9361392659925,0.559959655269203,0,12.146287864921,0
"107","19","photosynthesis",140.014824166475,135.625025646859,132.980173196758,135.366271270275,7.03465096971701,2.64485245010101,0,2.38609807351702,0
"109","6","photosynthesis",15.7590534422858,11.9520612120534,12.8002482191491,7.85580944699816,7.90324399528764,4.09625176505524,4.94443877215094,0,1
"110","7","photosynthesis",-9.69366693153647,-14.8640842153924,16.1108720931886,-17.1753909837638,7.48172405222733,2.3113067683714,33.2862630769524,0,1
"112","8","photosynthesis",1.24122382802824,-5.86260312804416,5.69650724183769,0.272718466019471,7.1038269560724,0,11.5591103698819,6.13532159406363,0
"114","7","photosynthesis",-6.01019415849188,-16.8248269785129,-5.95874853471463,-8.88362816027376,10.814632820021,0,10.8660784437983,7.94119881823914,0
"116","12","photosynthesis",-8.05262534588648,-17.6977413281916,17.8326743614905,21.6654249765367,9.64511598230512,0,35.5304156896821,39.3631663047283,0
"117","14","photosynthesis",7.07697438839347,-6.38105121510719,14.579995564463,5.04133359752577,13.4580256035007,0,20.9610467795702,11.422384812633,0
"118","14","photosynthesis",7.64912541852408,-6.01215831362037,-8.13469336854205,2.43037785419892,15.7838187870661,2.12253505492168,0,10.565071222741,0
"138","7","photosynthesis",35.3374583727033,18.1119385328866,6.34288989292196,25.2377246521741,28.9945684797813,11.7690486399646,0,18.8948347592521,0
"139","8","photosynthesis",43.6039804886976,39.1843073505398,42.9352678926796,41.0671406977848,4.4196731381578,0,3.7509605421398,1.882833347245,1
"141","8","photosynthesis",53.0445605926038,43.7334078398339,41.4004023057815,61.8783700832373,11.6441582868223,2.3330055340524,0,20.4779677774558,0
"143","8","photosynthesis",25.7812020848159,21.2145662138418,19.5650913601908,24.9335936700484,6.2161107246251,1.649474853651,0,5.3685023098576,0
"144","7","photosynthesis",63.8209434505508,52.3253717919721,56.1989382068399,38.2134591171406,25.6074843334102,14.1119126748315,17.9854790896993,0,1
"146","7","photosynthesis",42.0587435050393,41.7400885610208,39.3708122287736,46.3219152926757,2.6879312762657,2.3692763322472,0,6.9511030639021,0
"148","8","photosynthesis",72.3390726382776,60.3298145954668,44.7055804227645,82.2702355656644,27.6334922155131,15.6242341727023,0,37.5646551428999,0
"158","8","photosynthesis",24.9853383051868,20.4921451139813,47.3729733166865,23.9849065396056,4.4931931912055,0,26.8808282027052,3.4927614256243,0
"159","9","photosynthesis",30.3743574932751,31.7513044354653,38.9021265816241,31.4508562086331,0,1.3769469421902,8.527769088349,1.076498715358,1
"160","8","photosynthesis",33.3119412524566,15.340615836761,43.0503892323404,13.1291059318332,20.1828353206234,2.2115099049278,29.9212833005072,0,1
"161","9","photosynthesis",29.9905188422855,19.5927252349668,43.5540656579922,23.9548960443937,10.3977936073187,0,23.9613404230254,4.3621708094269,0
"162","8","photosynthesis",25.551956202066,27.6274436005782,37.1996605196673,30.3106994932095,0,2.0754873985122,11.6477043176013,4.7587432911435,0
"163","8","photosynthesis",20.4196426635773,21.6060789148261,34.7436922172936,22.0224124506599,0,1.1864362512488,14.3240495537163,1.6027697870826,1
"164","8","photosynthesis",20.0787030893727,22.1576759129066,36.1662753543599,16.9285241995573,3.1501788898154,5.2291517133493,19.2377511548026,0,1
"165","9","photosynthesis",14.5189729571906,16.6196466052469,32.3806414059694,15.7499874105353,0,2.1006736480563,17.8616684487788,1.2310144533447,1
"166","7","photosynthesis",26.5140546476202,28.381408695433,38.4096073021643,26.4320362507197,0.0820183969004979,1.9493724447133,11.9775710514446,0,1
"167","9","photosynthesis",46.5764396227643,33.6408620769051,34.6500976280802,45.0693793343964,12.9355775458592,0,1.0092355511751,11.4285172574913,0
"168","8","photosynthesis",27.5272422350213,27.627828281173,35.6901061767852,35.1116201474695,0,0.100586046151697,8.1628639417639,7.5843779124482,0
"169","8","photosynthesis",16.1181258139003,17.7234043077838,29.5417405069784,9.49936947006183,6.61875634383847,8.22403483772197,20.0423710369166,0,1
"170","7","photosynthesis",24.1375058586567,4.63838267493241,35.2888290490458,1.26647103523972,22.871034823417,3.37191163969269,34.0223580138061,0,1
"171","8","photosynthesis",24.6653593606216,9.03231903927877,39.2712465853167,12.0498215031378,15.6330403213428,0,30.2389275460379,3.01750246385903,0
"172","7","photosynthesis",28.5977141646018,20.4084332191642,22.9340494642366,17.8034508847011,10.7942632799007,2.6049823344631,5.1305985795355,0,1
"173","8","photosynthesis",36.1316954996242,15.143407622526,15.9090976330074,26.9049850736301,20.9882878770982,0,0.7656900104814,11.7615774511041,0
"174","7","photosynthesis",30.3507855986784,28.301183243426,28.6850179638961,26.3508965746071,3.9998890240713,1.9502866688189,2.334121389289,0,1
"175","7","photosynthesis",4.83592475100537,4.8474658411193,21.1622836165267,12.1745388047986,0,0.0115410901139299,16.3263588655213,7.33861405379323,0
"176","7","photosynthesis",11.8883206644402,9.73843102825562,17.80071623037,8.00681198432273,3.88150868011747,1.73161904393289,9.79390424604727,0,1
"177","7","photosynthesis",15.9707447427584,17.2108071574832,23.2239192226226,21.8455692491713,0,1.2400624147248,7.2531744798642,5.8748245064129,0
"178","7","photosynthesis",4.40213138667758,-0.67263377920817,27.8122761935853,8.14071407323109,5.07476516588575,0,28.4849099727935,8.81334785243926,0
"179","7","photosynthesis",24.8867329710173,19.6344600751952,26.3893391982444,19.998989371175,5.2522728958221,0,6.7548791230492,0.3645292959798,1
"180","7","photosynthesis",14.6287146485968,13.3158354975602,27.6292971320449,10.3939193406926,4.2347953079042,2.9219161568676,17.2353777913523,0,1
"181","7","photosynthesis",15.884027680278,13.2833664270458,23.3021706015719,10.5076138660808,5.3764138141972,2.775752560965,12.7945567354911,0,1
"182","7","photosynthesis",23.4833181637725,21.9848818815038,25.025972177084,20.0459794426344,3.4373387211381,1.9389024388694,4.9799927344496,0,1
"183","7","photosynthesis",11.7645880438342,12.4367666494068,25.7781753508318,16.4481733728861,0,0.672178605572601,14.0135873069976,4.6835853290519,0
"202","6","photosynthesis",-27.9167677491444,-31.9440979624028,-15.1361819541331,-64.2378544862707,36.3210867371263,32.2937565238679,49.1016725321376,0,1
"205","14","photosynthesis",-6.03455294148741,-26.5947229256061,-2.06758938112424,7.58667623557644,20.5601699841187,0,24.5271335444819,34.1813991611825,0
"206","25","photosynthesis",-2.98689394440269,-17.1063463353295,-7.02232893210061,-3.19294418798899,14.1194523909268,0,10.0840174032289,13.9134021473405,0
"210","6","photosynthesis",59.4044739856022,56.6856580275211,57.7162190445967,56.5548293123156,2.8496446732866,0.130828715205503,1.1613897322811,0,1
"211","6","photosynthesis",43.7409798445155,35.5719229477688,45.1543004562784,37.1401021349602,8.1690568967467,0,9.5823775085096,1.5681791871914,1
"216","6","photosynthesis",1.24749067586775,-6.56161656073532,-6.93198705490366,19.421797892116,8.17947773077141,0.370370494168339,0,26.3537849470197,0
"244","6","photosynthesis",31.6284058940541,6.51277351209488,42.791285364696,10.9017564213415,25.1156323819592,0,36.2785118526011,4.38898290924662,0
"257","8","photosynthesis",-9.08104891524314,-7.7305442765106,-6.16133790598544,-14.8452872234735,5.76423830823036,7.1147429469629,8.68394931748806,0,1
"259","8","photosynthesis",17.2207635007129,17.9673554539568,17.9613202000084,13.3494410961068,3.8713224046061,4.61791435785,4.6118791039016,0,1
"260","8","photosynthesis",28.1003283207162,29.564704525594,21.1831700948134,29.381347772229,6.9171582259028,8.3815344307806,0,8.1981776774156,0
"269","9","photosynthesis",67.4222441073634,66.669672526257,68.020479776411,65.0992738745964,2.32297023276699,1.5703986516606,2.92120590181459,0,1
"274","6","photosynthesis",58.4623561030282,59.3797686430297,58.5112580196397,60.3288971839577,0,0.9174125400015,0.0489019166114986,1.8665410809295,1
"275","6","photosynthesis",38.3813670056132,31.2448722071091,41.8768673840441,56.013266507149,7.1364947985041,0,10.631995176935,24.7683943000399,0
"278","45","photosynthesis",-22.2641958596644,-27.3158727820732,-34.2166152240713,-17.4160860380613,11.9524193644069,6.9007424419981,0,16.80052918601,0
"279","7","photosynthesis",-25.0360009813126,-23.493039424821,-15.002003549356,-24.1883406614537,0,1.5429615564916,10.0339974319566,0.8476603198589,1
"280","7","photosynthesis",-15.6294617226615,-20.6536030136237,-15.7370512443448,-19.673548515737,5.0241412909622,0,4.9165517692789,0.980054497886702,1
"281","20","photosynthesis",106.619562571019,108.807296732715,106.392794073545,109.684001843334,0.226768497473998,2.41450265917,0,3.291207769789,0
"282","13","photosynthesis",42.9377511237251,41.2539143261434,35.6620746755002,71.2698559272048,7.2756764482249,5.5918396506432,0,35.6077812517046,0
"284","13","photosynthesis",36.7779859527117,28.3379888326898,31.9537201143994,32.1231577423843,8.4399971200219,0,3.6157312817096,3.7851689096945,0
"285","13","photosynthesis",25.5891728227341,15.049755246547,13.8885134422079,36.9437997535036,11.7006593805262,1.1612418043391,0,23.0552863112957,0
"286","10","photosynthesis",19.4354485317135,18.2778260214212,12.3429382218275,19.8616555327065,7.092510309886,5.9348877995937,0,7.518717310879,0
"287","15","photosynthesis",24.6401741415363,24.5493805165849,30.7446420459168,53.3846482582823,0.0907936249513988,0,6.1952615293319,28.8352677416974,0
"288","12","photosynthesis",34.4236760445288,32.2018185153392,29.6226709552099,35.5921803849264,4.8010050893189,2.5791475601293,0,5.9695094297165,0
"289","14","photosynthesis",41.0762648613169,29.4559892290173,18.9923018417136,45.3161366017849,22.0839630196033,10.4636873873037,0,26.3238347600713,0
"290","6","photosynthesis",26.9303690373491,17.2371491323232,25.3964772563005,27.4344222856577,9.6932199050259,0,8.1593281239773,10.1972731533345,0
"296","9","photosynthesis",84.406546119978,70.2763468008588,65.8748296202249,95.553010444209,18.5317164997531,4.4015171806339,0,29.6781808239841,0
"297","9","photosynthesis",12.6734262320857,10.4339640217581,22.8581279973419,15.2890503182087,2.2394622103276,0,12.4241639755838,4.8550862964506,0
"298","7","photosynthesis",32.5112362144879,34.4491089958099,35.5785577642931,42.4294196455254,0,1.937872781322,3.0673215498052,9.9181834310375,0
"300","8","photosynthesis",66.1947786405595,66.66318002836,58.9069215366678,55.9732083520511,10.2215702885084,10.6899716763089,2.9337131846167,0,1
"301","8","photosynthesis",20.0093682268434,20.932565371005,17.1278429641798,21.0197978509571,2.8815252626636,3.8047224068252,0,3.8919548867773,0
"302","20","photosynthesis",149.755965006944,148.263241581022,152.087807394821,147.502272742865,2.25369226407901,0.760968838156998,4.58553465195601,0,1
"305","6","photosynthesis",19.0786919085784,18.5282660552109,16.9283390820312,29.1407862441582,2.1503528265472,1.5999269731797,0,12.212447162127,0
"309","26","photosynthesis",49.4884383742948,45.9818623931292,78.010483983918,49.9690797953447,3.5065759811656,0,32.0286215907888,3.9872174022155,0
"310","26","photosynthesis",59.2452164727101,62.5011567697494,90.4838870826846,71.7474366649428,0,3.2559402970393,31.2386706099745,12.5022201922327,0
"311","26","photosynthesis",100.93975982417,82.9733152580487,95.6813346211913,105.212023520465,17.9664445661213,0,12.7080193631426,22.2387082624163,0
"312","28","photosynthesis",103.905125891785,107.178206523046,108.417689896193,108.930919915175,0,3.273080631261,4.51256400440799,5.02579402338999,0
"313","23","photosynthesis",66.4086304068261,68.758667736687,67.4889409363678,69.3688856769624,0,2.3500373298609,1.08031052954169,2.9602552701363,0
"318","359","photosynthesis",1293.79752094269,1297.59191626294,1400.66641180286,1290.36228754182,3.43523340086995,7.22962872111998,110.30412426104,0,1
"322","24","photosynthesis",65.4606165291048,65.885022098037,62.9399436516059,64.9493942629149,2.5206728774989,2.9450784464311,0,2.00945061130899,0
"323","33","photosynthesis",134.053394696264,137.506718695262,134.074057994608,138.111338524337,0,3.453323998998,0.0206632983440045,4.05794382807298,0
"324","12","photosynthesis",4.92119306517969,-19.2959111667009,-27.3754595579048,-16.8539927314651,32.2966526230845,8.0795483912039,0,10.5214668264397,0
"325","7","photosynthesis",0.165284856699041,-5.46983808991928,8.09146713066518,-2.7668646178555,5.63512294661832,0,13.5613052205845,2.70297347206378,0
"326","8","photosynthesis",25.3459122517883,16.1736637554128,24.1915937793322,13.5387174972443,11.807194754544,2.6349462581685,10.6528762820879,0,1
"327","9","photosynthesis",10.3259375404749,10.7153543934245,42.6827368101754,12.1476493856208,0,0.3894168529496,32.3567992697005,1.8217118451459,1
"328","8","photosynthesis",28.0290634607498,25.3104111991942,34.3159274415431,55.7458739585842,2.7186522615556,0,9.0055162423489,30.43546275939,0
"329","8","photosynthesis",24.4537674293156,-16.4128737127078,28.6124363142628,43.6999281223065,40.8666411420234,0,45.0253100269706,60.1128018350143,0
"330","7","photosynthesis",43.489270786541,34.7584311270455,38.7167234291584,46.7021101113784,8.7308396594955,0,3.9582923021129,11.9436789843329,0
"331","7","photosynthesis",7.10156896754277,3.80491780744984,26.7096856553851,12.2236751077528,3.29665116009293,0,22.9047678479353,8.41875730030296,0
"332","8","photosynthesis",41.9825292004581,39.5749601990931,40.5182886399439,33.7773802455479,8.2051489549102,5.7975799535452,6.74090839439599,0,1
"333","8","photosynthesis",25.5310799330138,20.0021211765845,47.347751691609,13.4812423328322,12.0498376001816,6.5208788437523,33.8665093587768,0,1
"334","8","photosynthesis",43.4150472350953,44.3639658476046,44.2066255455018,38.4639222626071,4.9511249724882,5.9000435849975,5.7427032828947,0,1
"335","8","photosynthesis",34.0369523618556,35.8750809971105,47.3532254255143,32.0866557339089,1.9502966279467,3.7884252632016,15.2665696916054,0,1
"336","8","photosynthesis",49.7246886546229,36.0706413175673,47.9355753985475,47.3805713554575,13.6540473370556,0,11.8649340809802,11.3099300378902,0
"337","9","photosynthesis",34.985014362988,26.0592493694867,44.6130829813083,22.0465203409933,12.9384940219947,4.0127290284934,22.566562640315,0,1
"338","8","photosynthesis",37.1592571210539,38.9596887328771,33.9446832478495,42.0541415279802,3.2145738732044,5.0150054850276,0,8.1094582801307,0
"339","8","photosynthesis",41.124695372674,43.0780624920209,36.8314044747771,41.2072872921279,4.2932908978969,6.2466580172438,0,4.3758828173508,0
"340","11","photosynthesis",-7.47670521164258,-17.9353025434839,-17.7594821019682,-18.6646190815159,11.1879138698733,0.729316538032002,0.905136979547702,0,1
"341","19","photosynthesis",-18.1042341736191,-33.140186285888,-31.2994926183072,1.5340365125566,15.0359521122689,0,1.8406936675808,34.6742227984446,0
"342","9","photosynthesis",72.6230695090575,68.6627917388072,72.5024459470432,69.3595769551489,3.9602777702503,0,3.839654208236,0.696785216341695,1
